opportunity_id,sales_agent,manager,regional_office,product,account,sector,deal_stage,engage_date,close_date,close_value
VN8LKQN3,"Boris Faz","Rocco Neubert","East","GTX Plus Basic",NULL,NULL,Engaging,2017-02-02,NULL,NULL
VN8YFKTN,"Reed Clapper","Rocco Neubert","East","GTX PRO",Condax,medical,Lost,2017-05-22,2017-05-25,0
VNCFE4LQ,"Vicki Laflamme","Celia Rouche","West","GTX Basic",J-Texon,retail,Won,2017-04-03,2017-04-15,456
VNJQD4Z7,"Reed Clapper","Rocco Neubert","East","GTX Plus Pro",Zathunicon,retail,Won,2017-11-10,2017-12-29,4659
VO1YR5CY,"Versie Hillebrand","Dustin Brinkmann","Central","GTX Basic",NULL,NULL,Engaging,2017-07-25,NULL,NULL
VO3C2LE4,"Kary Hendrixson","Summer Sewald","West","MG Special",Groovestreet,retail,Lost,2017-04-12,2017-04-16,0
VO8TFB31,"Maureen Marcano","Summer Sewald","West","GTX Basic",Cheers,entertainment,Lost,2017-03-11,2017-06-26,0
VO8WTDHE,"Markita Hansen","Celia Rouche","West","GTX Basic",Hatfan,services,Lost,2017-05-23,2017-05-26,0
VOAN1NXG,"Donn Cantrell","Rocco Neubert","East","GTX Basic",Kinnamplus,retail,Won,2016-12-20,2017-03-12,579
VOEOU1U6,"Zane Levy","Summer Sewald","West","MG Special",Xx-holding,finance,Lost,2017-10-05,2017-10-07,0
VORZHQ40,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Gogozoom,telecommunications,Lost,2017-04-20,2017-04-30,0
VOSSIXSY,"Maureen Marcano","Summer Sewald","West","MG Special",Condax,medical,Won,2017-06-19,2017-09-03,53
VOTOT8MK,"Cassey Cress","Rocco Neubert","East","GTX Plus Pro",Plussunin,retail,Won,2017-02-16,2017-06-15,6509
VP2CW520,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",Treequote,telecommunications,Lost,2017-06-09,2017-08-26,0
VP8ERXPR,"Cassey Cress","Rocco Neubert","East","MG Special",NULL,NULL,Engaging,2017-04-29,NULL,NULL
VPD4G16I,"Corliss Cosme","Cara Losch","East","GTX PRO",Zencorporation,technology,Won,2017-10-16,2017-10-17,4247
VPDXX5PJ,"Niesha Huffines","Melvin Marxen","Central","GTX Basic",Cancity,retail,Won,2016-12-01,2017-03-26,546
VPG5E490,"Boris Faz","Rocco Neubert","East","GTX Basic","Bubba Gump",software,Engaging,2017-05-11,NULL,NULL
VPIXVUUE,"Gladys Colclough","Melvin Marxen","Central","GTX Basic",Cancity,retail,Lost,2017-11-05,2017-11-16,0
VPSJHIAA,"Cassey Cress","Rocco Neubert","East","GTX PRO","The New York Inquirer",medical,Won,2017-04-22,2017-04-28,4891
VPXW8RJS,"Kami Bicknell","Summer Sewald","West","MG Advanced",NULL,NULL,Engaging,2017-01-05,NULL,NULL
VQB0ZCYJ,"Donn Cantrell","Rocco Neubert","East","GTX PRO",Initech,telecommunications,Won,2017-08-08,2017-08-11,4859
VQQR3OUI,"Elease Gluck","Celia Rouche","West","MG Special",Doncon,technology,Won,2017-09-20,2017-12-31,41
VQUCVSOL,"Markita Hansen","Celia Rouche","West","MG Special",Doncon,technology,Lost,2017-05-10,2017-05-22,0
VR1XYM23,"Zane Levy","Summer Sewald","West","GTX Basic",Blackzim,retail,Won,2017-10-10,2017-12-23,551
VR6NO9FA,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Labdrill,medical,Won,2017-10-10,2017-10-22,528
VR9NYBOV,"Garret Kinder","Cara Losch","East","MG Special",Kinnamplus,retail,Won,2016-12-13,2017-03-06,41
VRCYXSP1,"Zane Levy","Summer Sewald","West","GTX Basic",NULL,NULL,Engaging,2017-07-21,NULL,NULL
VRSTX620,"Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic",Condax,medical,Won,2017-06-23,2017-07-02,932
VRWH3YJV,"Maureen Marcano","Summer Sewald","West","GTX Plus Pro",NULL,NULL,Engaging,2017-09-14,NULL,NULL
VRYR5A81,"Wilburn Farren","Cara Losch","East","GTX Basic",Finhigh,finance,Engaging,2017-03-25,NULL,NULL
VS0TWECS,"Cassey Cress","Rocco Neubert","East","GTX Basic",Plussunin,retail,Won,2017-03-18,2017-06-18,530
VS2G74XQ,"Garret Kinder","Cara Losch","East","MG Special",Yearin,retail,Won,2017-01-29,2017-03-09,57
VS4UFFLH,"Maureen Marcano","Summer Sewald","West","MG Special",Kan-code,software,Won,2017-06-09,2017-09-05,52
VSMB0KJW,"Donn Cantrell","Rocco Neubert","East","GTX Basic","Bubba Gump",software,Won,2017-11-02,2017-11-28,532
VSN0PA06,"Kami Bicknell","Summer Sewald","West","GTX Plus Basic",Sunnamplex,marketing,Won,2017-10-02,2017-10-03,1048
VSNI41WQ,"Daniell Hammack","Rocco Neubert","East","GTX Plus Pro",Donware,marketing,Lost,2017-09-16,2017-11-30,0
VSWHUBD0,"Niesha Huffines","Melvin Marxen","Central","GTX Basic",Ron-tech,medical,Won,2017-07-13,2017-07-14,585
VSYO182N,"Kary Hendrixson","Summer Sewald","West","GTX PRO",Dalttechnology,software,Engaging,2017-07-01,NULL,NULL
VSZ4UVVN,"Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic",Zumgoity,medical,Won,2017-06-11,2017-09-20,1144
VT1LZKEY,"Vicki Laflamme","Celia Rouche","West","GTX Basic",Fasehatice,retail,Lost,2017-06-18,2017-08-29,0
VT5Y73GX,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Betatech,medical,Won,2017-01-09,2017-03-15,56
VTLI5HIE,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Newex,services,Won,2017-04-18,2017-04-26,474
VTO3SNNX,"Cassey Cress","Rocco Neubert","East","GTX Plus Pro",Zencorporation,technology,Won,2017-09-11,2017-09-21,5245
VTSKKTQO,"Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced",Zumgoity,medical,Lost,2017-08-02,2017-08-13,0
VTT447YT,"Cecily Lampkin","Dustin Brinkmann","Central","GTX Basic",Conecom,technology,Won,2017-02-27,2017-05-03,497
VTVF5TBV,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Codehow,software,Lost,2017-04-10,2017-04-18,0
VTVYSUZG,"Moses Frase","Dustin Brinkmann","Central","MG Advanced",Cancity,retail,Won,2017-09-20,2017-12-28,3627
VTX8GPN8,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Codehow,software,Won,2017-09-28,2017-10-05,55
VUAFV8SS,"James Ascencio","Summer Sewald","West","GTX Plus Basic",Lexiqvolax,medical,Won,2017-09-27,2017-12-07,1178
VUF34IPC,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Rangreen,technology,Won,2017-06-11,2017-09-13,49
VUFZB941,"Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic",NULL,NULL,Prospecting,NULL,NULL,NULL
VUYQCXTY,"Moses Frase","Dustin Brinkmann","Central","GTX Plus Basic",Bioholding,medical,Won,2017-06-09,2017-08-04,1017
VV5LDD24,"Corliss Cosme","Cara Losch","East","MG Advanced",Silis,medical,Lost,2017-07-11,2017-07-13,0
VV6T07G4,"Darcel Schlecht","Melvin Marxen","Central","MG Advanced",NULL,NULL,Engaging,2017-07-24,NULL,NULL
VVE9HGLD,"Kary Hendrixson","Summer Sewald","West","GTX PRO",NULL,NULL,Engaging,2017-10-05,NULL,NULL
VVM42VWQ,"Anna Snelling","Dustin Brinkmann","Central","GTX Basic",NULL,NULL,Engaging,2017-07-30,NULL,NULL
VVM450RP,"Kary Hendrixson","Summer Sewald","West","MG Special",Plusstrip,entertainment,Won,2017-10-18,2017-12-17,59
VVO21D4Z,"Cecily Lampkin","Dustin Brinkmann","Central","GTX Basic",NULL,NULL,Engaging,2017-07-25,NULL,NULL
VW2PJALW,"Versie Hillebrand","Dustin Brinkmann","Central","GTX Plus Pro",Cancity,retail,Won,2017-10-11,2017-11-29,5211
VW8CEV4C,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Konmatfix,marketing,Prospecting,NULL,NULL,NULL
VWSFZUNS,"Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro",Hottechi,technology,Won,2017-06-19,2017-08-24,5271
VXMFL425,"James Ascencio","Summer Sewald","West","GTX Basic",Faxquote,telecommunications,Engaging,2017-02-12,NULL,NULL
VXOZC2CN,"Garret Kinder","Cara Losch","East","GTX Plus Basic","Vehement Capital Partners",finance,Won,2017-07-05,2017-09-29,1319
VXTVHC1Z,"Boris Faz","Rocco Neubert","East","GTX Plus Pro",NULL,NULL,Engaging,2017-05-28,NULL,NULL
VXWUALY5,"Kami Bicknell","Summer Sewald","West","MG Special",Condax,medical,Lost,2017-05-02,2017-06-10,0
VXX8GJGY,"Donn Cantrell","Rocco Neubert","East","GTX Plus Basic","The New York Inquirer",medical,Won,2017-01-26,2017-03-19,1158
VY0QPLGN,"Lajuana Vencill","Dustin Brinkmann","Central","GTX Plus Basic",dambase,marketing,Won,2017-08-28,2017-11-12,1215
VY4IVO2W,"Kami Bicknell","Summer Sewald","West","GTX Plus Basic",NULL,NULL,Engaging,2017-04-24,NULL,NULL
VYDCTUAU,"Maureen Marcano","Summer Sewald","West","MG Advanced",Blackzim,retail,Lost,2017-04-14,2017-04-16,0
VYG4BHEE,"Zane Levy","Summer Sewald","West","GTX Basic",Golddex,finance,Lost,2017-09-03,2017-11-01,0
VYJ20GOM,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Cancity,retail,Won,2017-09-11,2017-11-17,44
VYPIKMKO,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Toughzap,retail,Won,2017-06-22,2017-08-27,612
VYPYVO8V,"Vicki Laflamme","Celia Rouche","West","GTX Basic",NULL,NULL,Engaging,2017-01-24,NULL,NULL
VYR4EWHR,"Kary Hendrixson","Summer Sewald","West","GTX Basic",NULL,NULL,Engaging,2017-08-18,NULL,NULL
VYWQ3U5S,"Maureen Marcano","Summer Sewald","West","GTX Basic",Finjob,employment,Lost,2017-07-23,2017-11-10,0
VZ1ETER5,"Kami Bicknell","Summer Sewald","West","GTX Plus Pro",Goodsilron,marketing,Won,2017-07-29,2017-07-31,4842
VZ28EXFN,"Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic",NULL,NULL,Prospecting,NULL,NULL,NULL
VZS17M7X,"Markita Hansen","Celia Rouche","West","MG Advanced",J-Texon,retail,Won,2017-04-01,2017-04-06,3817
W01768VM,"Elease Gluck","Celia Rouche","West","GTX Basic",Zoomit,entertainment,Won,2017-07-18,2017-07-28,532
W03CXYET,"Moses Frase","Dustin Brinkmann","Central","GTX Basic",Streethex,retail,Won,2017-03-01,2017-06-17,465
W07JMUG9,"Daniell Hammack","Rocco Neubert","East","MG Advanced",Kan-code,software,Lost,2017-06-27,2017-07-01,0
W07RZO17,"Kary Hendrixson","Summer Sewald","West","MG Advanced",NULL,NULL,Engaging,2017-07-04,NULL,NULL
W0LFL18P,"Cassey Cress","Rocco Neubert","East","GTX Plus Basic",Iselectrics,technology,Lost,2017-07-05,2017-07-12,0
W0TOD23Z,"Versie Hillebrand","Dustin Brinkmann","Central","GTX Basic",Bioholding,medical,Won,2017-08-10,2017-09-24,546
W1GERPB9,"Vicki Laflamme","Celia Rouche","West","GTX PRO",Fasehatice,retail,Won,2017-04-11,2017-06-21,4653
W1J3L0EU,"Daniell Hammack","Rocco Neubert","East","GTX PRO",Betasoloin,medical,Won,2017-06-03,2017-06-06,4492
W1KLFNE4,"Anna Snelling","Dustin Brinkmann","Central","MG Advanced",Isdom,medical,Won,2016-12-18,2017-03-02,3246
W1XRTUT2,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Finhigh,finance,Engaging,2017-08-15,NULL,NULL
W2149WNZ,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Golddex,finance,Prospecting,NULL,NULL,NULL
W24IDMVV,"Corliss Cosme","Cara Losch","East","GTX Plus Pro",NULL,NULL,Engaging,2017-02-15,NULL,NULL
W2JCRPLX,"Markita Hansen","Celia Rouche","West","MG Advanced",Konex,technology,Won,2017-01-08,2017-03-22,3220
W2K1S9N3,"Lajuana Vencill","Dustin Brinkmann","Central","GTX Plus Basic",Dalttechnology,software,Prospecting,NULL,NULL,NULL
W2QJUK1Y,"Moses Frase","Dustin Brinkmann","Central","GTX Basic",Betatech,medical,Won,2017-10-16,2017-10-28,562
W2ZRP2EC,"Vicki Laflamme","Celia Rouche","West","MG Special",Kan-code,software,Lost,2017-10-31,2017-11-03,0
W355HYRD,"Reed Clapper","Rocco Neubert","East","GTX PRO","Gekko & Co",retail,Lost,2017-04-03,2017-04-05,0
W36MU0PW,"Donn Cantrell","Rocco Neubert","East","GTX Basic",Yearin,retail,Won,2017-08-29,2017-09-09,595
W3B077GY,"Lajuana Vencill","Dustin Brinkmann","Central","MG Special",Zumgoity,medical,Lost,2017-09-23,2017-11-07,0
W3C2KLXD,"Wilburn Farren","Cara Losch","East","GTX Plus Pro",Ganjaflex,retail,Won,2017-07-04,2017-08-27,5710
W3CLJLES,"Corliss Cosme","Cara Losch","East","GTX PRO","Gekko & Co",retail,Won,2017-08-22,2017-09-02,5002
W3LGBNI2,"Violet Mclelland","Cara Losch","East","MG Special","Gekko & Co",retail,Lost,2017-03-24,2017-04-06,0
W3LRLMKP,"Gladys Colclough","Melvin Marxen","Central","GTX Plus Pro",Finhigh,finance,Won,2017-09-15,2017-12-19,5385
W3U1N1RV,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Pro",dambase,marketing,Lost,2017-09-05,2017-11-24,0
W3W3KPBH,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Finhigh,finance,Won,2017-08-20,2017-09-03,4310
W40IER4O,"Vicki Laflamme","Celia Rouche","West","MG Special",Sonron,telecommunications,Won,2017-09-29,2017-12-08,59
W48N7MRO,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Pro",Rundofase,technology,Lost,2017-10-11,2017-10-13,0
W4BNO6UL,"Hayden Neloms","Celia Rouche","West","MG Advanced",Fasehatice,retail,Won,2017-02-22,2017-06-04,3763
W4K39GNG,"Zane Levy","Summer Sewald","West","GTX Basic",Scotfind,software,Lost,2017-02-01,2017-03-29,0
W4R2C7N9,"Donn Cantrell","Rocco Neubert","East","GTX Basic",Xx-zobam,entertainment,Lost,2017-10-21,2017-10-30,0
W4XB23IP,"Boris Faz","Rocco Neubert","East","GTX Basic",NULL,NULL,Engaging,2017-11-09,NULL,NULL
W533W8G6,"Zane Levy","Summer Sewald","West","GTX Basic",NULL,NULL,Engaging,2017-09-04,NULL,NULL
W560QFJL,"Reed Clapper","Rocco Neubert","East","GTX Plus Basic",Opentech,finance,Won,2017-02-15,2017-03-04,1090
W5ABRRKC,"Markita Hansen","Celia Rouche","West","GTX Plus Basic",Rantouch,telecommunications,Won,2017-10-22,2017-10-31,981
W5ADQ9SH,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Domzoom,entertainment,Lost,2017-01-26,2017-05-26,0
W5EGDYPK,"Rosalina Dieter","Celia Rouche","West","MG Special",Newex,services,Won,2017-09-22,2017-10-01,55
W5FH95XO,"Hayden Neloms","Celia Rouche","West","MG Special",NULL,NULL,Engaging,2017-10-30,NULL,NULL
W5P1OLUL,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Rundofase,technology,Won,2017-06-05,2017-08-03,554
W604BPPE,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Dontechi,software,Lost,2017-06-02,2017-08-25,0
W66UPKL4,"Markita Hansen","Celia Rouche","West","GTX Plus Basic",Zoomit,entertainment,Won,2017-08-01,2017-11-18,1106
W6OX0S1Q,"Markita Hansen","Celia Rouche","West","GTX PRO",Goodsilron,marketing,Lost,2017-08-13,2017-08-21,0
W72TPY7P,"Markita Hansen","Celia Rouche","West","MG Special",NULL,NULL,Engaging,2017-10-19,NULL,NULL
W75XU368,"Cassey Cress","Rocco Neubert","East","GTX Basic",Plussunin,retail,Won,2017-03-17,2017-06-17,641
W7F056RK,"Kami Bicknell","Summer Sewald","West","GTX PRO",Sunnamplex,marketing,Won,2017-03-31,2017-04-01,5073
W7GVI03S,"Rosalina Dieter","Celia Rouche","West","MG Special",Plusstrip,entertainment,Lost,2017-10-18,2017-12-02,0
W7GVZL28,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",Conecom,technology,Lost,2017-04-21,2017-04-30,0
W7VULS00,"Hayden Neloms","Celia Rouche","West","GTX Plus Basic",Sunnamplex,marketing,Won,2017-07-19,2017-09-30,1170
W8CSV90F,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Treequote,telecommunications,Lost,2017-06-23,2017-08-23,0
W8CXDBQN,"Vicki Laflamme","Celia Rouche","West","MG Special",NULL,NULL,Engaging,2017-01-13,NULL,NULL
W8E2YLNY,"Reed Clapper","Rocco Neubert","East","GTX Plus Basic","Acme Corporation",technology,Won,2017-05-27,2017-09-04,1095
W8E76HJG,"Vicki Laflamme","Celia Rouche","West","GTX Basic",Hottechi,technology,Won,2017-05-28,2017-06-08,537
W8M8XI8Y,"Zane Levy","Summer Sewald","West","MG Advanced",Finjob,employment,Won,2017-06-01,2017-08-05,3184
W8W6N0LL,"Markita Hansen","Celia Rouche","West","GTX PRO",Kan-code,software,Lost,2017-07-23,2017-11-07,0
W9LAIASV,"Vicki Laflamme","Celia Rouche","West","MG Special",Sunnamplex,marketing,Won,2017-09-28,2017-12-30,55
WA0NRLP7,"Vicki Laflamme","Celia Rouche","West","GTX Plus Pro",Groovestreet,retail,Won,2017-10-19,2017-10-20,5368
WA3U0EVI,"Gladys Colclough","Melvin Marxen","Central","MG Special",NULL,NULL,Prospecting,NULL,NULL,NULL
WA4TPQ5U,"Maureen Marcano","Summer Sewald","West","GTX Plus Basic",Zoomit,entertainment,Engaging,2017-06-13,NULL,NULL
WA58C7SV,"Anna Snelling","Dustin Brinkmann","Central","MG Advanced",Cancity,retail,Lost,2017-08-05,2017-11-26,0
WA5NRVIG,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Konmatfix,marketing,Won,2017-09-07,2017-12-12,54
WAEWV7YD,"Cassey Cress","Rocco Neubert","East","GTX Basic",Yearin,retail,Won,2017-11-22,2017-12-07,609
WAF692K8,"Elease Gluck","Celia Rouche","West","MG Special",Dalttechnology,software,Won,2017-04-07,2017-06-24,51
WAFSPTW6,"Vicki Laflamme","Celia Rouche","West","GTX Basic",Lexiqvolax,medical,Won,2017-07-03,2017-07-14,491
WALNFJ70,"Kary Hendrixson","Summer Sewald","West","GTX Plus Pro",NULL,NULL,Engaging,2016-12-08,NULL,NULL
WAN7I53E,"Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic",Ron-tech,medical,Lost,2017-05-09,2017-05-20,0
WANX7LM0,"Gladys Colclough","Melvin Marxen","Central","GTX PRO",Ron-tech,medical,Won,2017-09-23,2017-12-29,5013
WAPSW48Y,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Ron-tech,medical,Lost,2017-08-12,2017-11-01,0
WARBRUXU,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Stanredtax,finance,Engaging,2017-07-21,NULL,NULL
WAT7H38N,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",NULL,NULL,Prospecting,NULL,NULL,NULL
WB1CQNJU,"Anna Snelling","Dustin Brinkmann","Central","MG Advanced",Funholding,finance,Lost,2017-07-16,2017-07-17,0
WB44DF28,"Garret Kinder","Cara Losch","East","GTX PRO","Vehement Capital Partners",finance,Won,2017-06-16,2017-09-18,5206
WB974HS4,"Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic",Funholding,finance,Won,2017-05-05,2017-09-18,984
WBJX6O2D,"Cassey Cress","Rocco Neubert","East","GTX Plus Pro",Opentech,finance,Won,2017-03-12,2017-06-11,5664
WC7KCJ2N,"Boris Faz","Rocco Neubert","East","GTX Plus Basic",Silis,medical,Won,2017-07-10,2017-07-21,1063
WC8KQJV9,"Rosalina Dieter","Celia Rouche","West","GTX Basic",Goodsilron,marketing,Won,2017-05-24,2017-08-06,647
WCCEBK6E,"Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro",Isdom,medical,Won,2017-07-29,2017-08-05,4603
WCEPUBH5,"Cecily Lampkin","Dustin Brinkmann","Central","MG Advanced",Hottechi,technology,Won,2017-06-22,2017-09-12,3510
WCKKFSVL,"Jonathan Berthelot","Melvin Marxen","Central","MG Advanced",Dontechi,software,Lost,2017-07-05,2017-07-06,0
WCSJBX3N,"Cecily Lampkin","Dustin Brinkmann","Central","MG Advanced",Warephase,services,Lost,2017-04-16,2017-06-28,0
WD7Q5D3G,"Markita Hansen","Celia Rouche","West","GTX Plus Basic",NULL,NULL,Engaging,2017-08-07,NULL,NULL
WDG0B1IR,"Gladys Colclough","Melvin Marxen","Central","MG Special",Rundofase,technology,Lost,2017-01-06,2017-03-23,0
WDHNR2EI,"Violet Mclelland","Cara Losch","East","MG Special",Silis,medical,Won,2016-12-14,2017-03-20,57
WDT43Q6O,"Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic",Zumgoity,medical,Won,2017-09-01,2017-09-14,1098
WDUOD19F,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",Dontechi,software,Lost,2017-08-15,2017-12-03,0
WE03969I,"Donn Cantrell","Rocco Neubert","East","GTX Plus Basic","Gekko & Co",retail,Won,2017-11-28,2017-12-09,1131
WE2CEE8A,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Dontechi,software,Prospecting,NULL,NULL,NULL
WE7YS7HD,"Kami Bicknell","Summer Sewald","West","GTX Basic",Y-corporation,employment,Lost,2017-06-19,2017-08-25,0
WEB7LYK0,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",Inity,marketing,Won,2017-05-09,2017-05-19,1075
WEES59KH,"Violet Mclelland","Cara Losch","East","MG Special",NULL,NULL,Engaging,2017-09-06,NULL,NULL
WEGC0W05,"Marty Freudenburg","Melvin Marxen","Central","MG Special",Rangreen,technology,Won,2017-06-10,2017-06-19,54
WEKW3XIN,"Cassey Cress","Rocco Neubert","East","GTX Plus Pro",Condax,medical,Engaging,2017-06-20,NULL,NULL
WELHHO3U,"Cecily Lampkin","Dustin Brinkmann","Central","GTX Plus Basic",Stanredtax,finance,Won,2017-03-21,2017-03-30,966
WF4HA5NW,"Moses Frase","Dustin Brinkmann","Central","MG Special",Ron-tech,medical,Won,2016-11-07,2017-03-18,50
WFCEPHD3,"Markita Hansen","Celia Rouche","West","GTX PRO",NULL,NULL,Engaging,2017-03-16,NULL,NULL
WFJPWN9O,"Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro","Globex Corporation",technology,Won,2017-03-07,2017-06-11,6023
WFNKJ2LT,"Maureen Marcano","Summer Sewald","West","MG Special",Plusstrip,entertainment,Won,2017-06-20,2017-07-01,57
WFP9J5J7,"Maureen Marcano","Summer Sewald","West","GTX PRO",Finjob,employment,Lost,2017-06-08,2017-08-26,0
WFY0S4WW,"Anna Snelling","Dustin Brinkmann","Central","GTX Plus Basic",Hottechi,technology,Won,2017-01-28,2017-05-02,1089
WGETO859,"Boris Faz","Rocco Neubert","East","GTX Basic",NULL,NULL,Engaging,2017-04-19,NULL,NULL
WGFTBY3W,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",NULL,NULL,Engaging,2017-07-24,NULL,NULL
WGI2GSKJ,"Hayden Neloms","Celia Rouche","West","GTX Plus Basic",J-Texon,retail,Lost,2017-02-22,2017-05-27,0
WGJB2VDU,"James Ascencio","Summer Sewald","West","GTX Plus Pro",Newex,services,Won,2017-10-20,2017-12-25,5095
WGSLK719,"Kary Hendrixson","Summer Sewald","West","MG Advanced",Y-corporation,employment,Won,2017-09-10,2017-12-12,3021
WGSS08LF,"Niesha Huffines","Melvin Marxen","Central","GTX PRO",dambase,marketing,Lost,2017-05-24,2017-08-26,0
WGYE40NI,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Betatech,medical,Won,2017-09-04,2017-12-26,41
WH0DJCGL,"Rosie Papadopoulos","Cara Losch","East","MG Special",Zathunicon,retail,Lost,2017-02-19,2017-06-14,0
WHF75273,"Cassey Cress","Rocco Neubert","East","GTX Plus Basic",Yearin,retail,Won,2017-07-23,2017-09-05,904
WHHVN372,"Corliss Cosme","Cara Losch","East","GTX Basic",Initech,telecommunications,Won,2017-04-30,2017-08-11,527
WHS3UZHR,"Violet Mclelland","Cara Losch","East","MG Special","Bluth Company",technology,Won,2017-08-07,2017-11-09,51
WHV85GOQ,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Sonron,telecommunications,Lost,2017-09-22,2017-11-28,0
WHZEK68G,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Streethex,retail,Lost,2017-07-17,2017-07-22,0
WI0LMD20,"Marty Freudenburg","Melvin Marxen","Central","MG Special",Hottechi,technology,Won,2017-10-18,2017-12-19,60
